event_id,name_clean,url,starts_at,start_year,start_month,start_dow,start_hour,season,is_weekend,holiday,category,city,price,is_free,ad_budget,capacity,lead_days,registrations,participants
1453898,Современная Бизнес Возможность,https://chernyshovaelen.timepad.ru/event/1453898/,2020-10-13T16:00:00+0300,2020,10,1,13,autumn,0,0,Бизнес,Другие,7126,0,100770,131,31,45,45
1454294,"Курс ""ПАЛЕОНТОЛОГИЧЕСКИЕ ЭТЮДЫ"", 1я часть, 5 лекций. Возраст 12+",https://goldfondkik.timepad.ru/event/1454294/,2020-10-14T10:37:00+0300,2020,10,2,7,autumn,0,0,Наука,Москва,3381,0,131630,268,11,108,84
1454376,"Бизнес-завтрак Профсоюза предпринимателей. Новый сезон. 13 октября 2020 года, 9:00.",https://predprinimatel-kazan.timepad.ru/event/1454376/,2020-10-13T09:00:00+0300,2020,10,1,6,autumn,0,0,Бизнес,Новосибирск,7156,0,241520,255,30,96,126
1454382,Тестовое на таймпаде,https://dvizz-io.timepad.ru/event/1454382/,2020-10-13T08:10:00+0300,2020,10,1,5,autumn,0,0,Бизнес,Другие,7244,0,227920,336,15,103,97
1454577,Тренинг-игра «Сashflow»,https://2359agency.timepad.ru/event/1454577/,2020-10-11T14:00:00+0300,2020,10,6,11,autumn,1,0,Бизнес,Санкт-Петербург,5818,0,386980,534,22,241,163
1454717,Прямой эфир. Куда уходит энергия?,https://natalia-kozyreva.timepad.ru/event/1454717/,2020-10-13T10:00:00+0300,2020,10,1,7,autumn,0,0,Психология и самопознание,Москва,1206,0,85500,381,13,160,92
1454739,"Курс ""ПАЛЕОНТОЛОГИЧЕСКИЕ ЭТЮДЫ"", 2я часть, 5 лекций. Возраст 12+",https://goldfondkik.timepad.ru/event/1454739/,2020-10-14T10:56:00+0300,2020,10,2,7,autumn,0,0,Наука,Новосибирск,0,1,7400,212,42,154,89
1454817,Цикл лекций Константина Куксина. История Южной Америки. Часть 1. Возраст 8+.  4 лекции,https://goldfondkik.timepad.ru/event/1454817/,2020-10-13T10:48:00+0300,2020,10,1,7,autumn,0,0,Наука,Другие,2360,0,151020,408,7,133,133
1455092,"Курс ""Пряности в кухне и медицине"" 1я часть, 5 лекций. Возраст 10+",https://goldfondkik.timepad.ru/event/1455092/,2020-10-13T13:00:00+0300,2020,10,1,10,autumn,0,0,Наука,Москва,0,1,3540,172,1,109,87
1455243,День Рождения Имкосметик в Екатеринбурге,https://imkosmetik.timepad.ru/event/1455243/,2020-10-13T10:39:00+0300,2020,10,1,7,autumn,0,0,Красота и здоровье,Москва,2235,0,23710,140,21,58,18
1455413,Час с экспертом. Ответы на вопросы по маркировке,https://soft-navigator.timepad.ru/event/1455413/,2020-09-22T11:00:00+0300,2020,9,1,8,autumn,0,0,Бизнес,Москва,5167,0,401860,398,8,154,125
1455486,Вебинар с Ильей Дубинским «Иврит: от «Жгучего вопроса» Бен-Йегуды до государственного языка» 18.10,https://iccspb.timepad.ru/event/1455486/,2020-10-18T00:00:00+0300,2020,10,5,21,autumn,1,0,Иностранные языки,Екатеринбург,1421,0,54110,250,20,108,80
1455520,Art-club для детей. Тринадцатое занятие,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455520/,2020-10-10T09:00:00+0300,2020,10,5,6,autumn,1,0,Хобби и творчество,Новосибирск,0,1,4490,641,17,432,306
1455521,Art-club для детей. Тринадцатое занятие,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455521/,2020-10-11T09:00:00+0300,2020,10,6,6,autumn,1,0,Хобби и творчество,Другие,0,1,4010,910,13,582,433
1455522,Art-club для детей. Тринадцатое занятие,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455522/,2020-10-12T09:00:00+0300,2020,10,0,6,autumn,0,0,Хобби и творчество,Другие,0,1,5100,202,14,123,98
1455523,Art-club для детей. Тринадцатое занятие,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455523/,2020-10-13T09:00:00+0300,2020,10,1,6,autumn,0,0,Хобби и творчество,Другие,1907,0,30820,104,22,36,17
1455524,Art-club для детей. Тринадцатое занятие,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455524/,2020-10-14T09:00:00+0300,2020,10,2,6,autumn,0,0,Хобби и творчество,Другие,1795,0,42470,133,14,44,16
1455544,Art-club для взрослых. Занятие № 15,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455544/,2020-10-10T09:00:00+0300,2020,10,5,6,autumn,1,0,Хобби и творчество,Москва,0,1,7270,178,16,131,87
1455545,Art-club для взрослых. Занятие № 15,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455545/,2020-10-11T09:00:00+0300,2020,10,6,6,autumn,1,0,Хобби и творчество,Екатеринбург,0,1,7070,317,13,214,204
1455546,Art-club для взрослых. Занятие № 15,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455546/,2020-10-12T09:00:00+0300,2020,10,0,6,autumn,0,0,Хобби и творчество,Москва,2199,0,122630,245,34,124,115
1455547,Art-club для взрослых. Занятие № 15,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455547/,2020-10-13T09:00:00+0300,2020,10,1,6,autumn,0,0,Хобби и творчество,Санкт-Петербург,0,1,3500,141,31,100,35
1455548,Art-club для взрослых. Занятие № 15,https://muzeyno-parkovyy-ko-event.timepad.ru/event/1455548/,2020-10-14T09:00:00+0300,2020,10,2,6,autumn,0,0,Хобби и творчество,Другие,0,1,6010,754,3,430,307
1456110,Опрос об опыте деловых публичных презентаций,https://corres.timepad.ru/event/1456110/,2020-10-14T10:22:00+0300,2020,10,2,7,autumn,0,0,ИТ и интернет,Другие,0,1,5620,465,18,290,224
1456263,Анкета потенциального участника Московского отборочного этапа по кап-тестингу,https://coffeetea.timepad.ru/event/1456263/,2020-10-14T10:00:00+0300,2020,10,2,7,autumn,0,0,Бизнес,Другие,11750,0,1252940,1008,10,310,351
1456327,Борис Гребенщиков «ПЕСНИ среди КАРТИН». Запись концерта в «Центре Искусств. Москва».,https://artcentremoscow.timepad.ru/event/1456327/,2020-10-14T17:00:00+0300,2020,10,2,14,autumn,0,0,Концерты,Санкт-Петербург,4827,0,76140,187,6,92,57
1456377,Деловой завтрак:  субсидии от города,https://tekhnopolis-moskva.timepad.ru/event/1456377/,2020-10-16T11:00:00+0300,2020,10,4,8,autumn,0,0,Бизнес,Екатеринбург,6620,0,763350,772,1,240,235
1456439,"Игровые Карты и Сценарий  тренинга ""МЕНТОРИНГ в управлении""",https://treninginfo.timepad.ru/event/1456439/,2020-10-15T10:56:00+0300,2020,10,3,7,autumn,0,0,Бизнес,Казань,0,1,30470,353,15,234,159
1456462,English Talk: оттачиваем навыки разговорного английского через игру Art of conversation (Искусство беседы),https://know-kvyazma.timepad.ru/event/1456462/,2020-10-18T16:00:00+0300,2020,10,6,13,autumn,1,0,Иностранные языки,Москва,0,1,4060,228,16,165,170
1456489,Текстильные куклы в Уютке. Кубышка травница.,https://yutka.timepad.ru/event/1456489/,2020-08-20T12:00:00+0300,2020,8,3,9,summer,0,0,Хобби и творчество,Москва,3843,0,209850,286,32,129,79
1456508,Во все грумерские. 11 серия,https://online-groom.timepad.ru/event/1456508/,2020-10-15T08:00:00+0300,2020,10,3,5,autumn,0,0,Другие события,Екатеринбург,2858,0,60220,192,28,75,38
1456522,"Вебинар: «Порядок выявления некапитальных объектов самовольного строительства на земельных участках, находящихся в собственности города Москвы»",https://ikts-gosinspektsii.timepad.ru/event/1456522/,2020-10-20T16:00:00+0300,2020,10,1,13,autumn,0,0,Бизнес,Москва,0,1,146010,354,23,272,206
1456523,Консультайзер,https://stas-gayvoronskiy.timepad.ru/event/1456523/,2020-10-14T10:52:00+0300,2020,10,2,7,autumn,0,0,Психология и самопознание,Другие,984,0,88180,373,25,145,75
1456679,Онлайн мероприятие «Зожные Разговоры»,https://liga-nol-otkhodov.timepad.ru/event/1456679/,2020-10-16T11:00:00+0300,2020,10,4,8,autumn,0,0,Красота и здоровье,Москва,2535,0,17430,96,27,41,39
1456682,"Коучинговая игра ""Дом Души""",https://slim-life-club.timepad.ru/event/1456682/,2020-10-15T10:00:00+0300,2020,10,3,7,autumn,0,0,Психология и самопознание,Москва,2038,0,60410,506,23,215,157
1456804,"Прямой эфир с директором и основателем фонда ""СВЕТ В РУКАХ""",https://blagotvoritelnyy-fo-e1.timepad.ru/event/1456804/,2020-10-15T13:00:00+0300,2020,10,3,10,autumn,0,0,Гражданские проекты,Другие,0,1,7460,350,32,237,226
1456831,"Инвестируй, а не играй: индустрия видеоигр",https://ao-rosbizneskonsalting.timepad.ru/event/1456831/,2020-10-08T10:00:00+0300,2020,10,3,7,autumn,0,0,Бизнес,Москва,0,1,122090,361,5,258,159
1457214,Вебинар: «Полезные советы - как не допустить самовольного строительства при использовании объектов недвижимости»,https://ikts-gosinspektsii.timepad.ru/event/1457214/,2020-10-22T15:00:00+0300,2020,10,3,12,autumn,0,0,Бизнес,Другие,0,1,18220,641,13,398,288
1457281,"ЗАПИСЬ: Структура ""идеальной"" студии дизайна",https://archdialog-online.timepad.ru/event/1457281/,2020-10-16T00:00:00+0300,2020,10,3,21,autumn,0,0,Бизнес,Другие,5366,0,333910,468,12,148,130
1457527,Celular Sony Ericsson K618,https://toquedecelular.timepad.ru/event/1457527/,2020-10-16T10:19:00+0300,2020,10,4,7,autumn,0,0,ИТ и интернет,Москва,5094,0,176020,248,12,98,65
1457533,Обучающий курс по JAVA от СБЕРа,https://ao-sberteh-e-2017.timepad.ru/event/1457533/,2020-10-16T10:09:00+0300,2020,10,4,7,autumn,0,0,ИТ и интернет,Другие,0,1,4940,211,16,129,109
1457643,«La Tenda Rossa» («Красная палатка»),https://tsrb-im-l-soboleva.timepad.ru/event/1457643/,2020-10-16T00:00:00+0300,2020,10,3,21,autumn,0,0,Выставки,Омск,0,1,3670,644,34,444,288
1457726,Конкурс «Лучшее корпоративное медиа - 2021»,https://corpmedia.timepad.ru/event/1457726/,2020-09-01T20:00:00+0300,2020,9,1,17,autumn,0,0,Бизнес,Другие,0,1,77790,170,27,119,110
1457729,Онлайн мастер-класс Эрнста Карела — «Аудио и видео на основе реальности»,https://art-and-science-center.timepad.ru/event/1457729/,2020-10-17T18:45:00+0300,2020,10,5,15,autumn,1,0,Искусство и культура,Другие,2125,0,52550,253,30,108,58
1457743,Точки соприкосновения в глобальном мире / Meeting points in a global world,https://science-festival.timepad.ru/event/1457743/,2020-10-18T14:30:00+0300,2020,10,6,11,autumn,1,0,Наука,Другие,2521,0,64370,130,17,49,20
1457837,Кинопоказ художественных фильмов о И. Бунине по мотивам его произведений,https://pproject.timepad.ru/event/1457837/,2020-10-19T11:30:00+0300,2020,10,0,8,autumn,0,0,Кино,Новосибирск,0,1,1920,369,17,226,197
1457941,"«Обретая крылья, или сказка в каждом из нас!»",https://podarilubovmiru.timepad.ru/event/1457941/,2020-10-19T17:00:00+0300,2020,10,0,14,autumn,0,0,Гражданские проекты,Санкт-Петербург,3592,0,132070,268,24,113,55
1457942,Кино и логика. КИНО-ЛОГИКА. Обсуждаем фильмы в деталях под руководством опытного психолога.,https://psyhoanalitika-club.timepad.ru/event/1457942/,2020-10-16T19:30:00+0300,2020,10,4,16,autumn,0,0,Психология и самопознание,Другие,0,1,3420,112,22,67,53
1457955,Творческая встреча с Дмитрием Бертманом,https://academynsm.timepad.ru/event/1457955/,2020-10-19T18:00:00+0300,2020,10,0,15,autumn,0,0,Хобби и творчество,Другие,3084,0,65770,175,22,61,70
1457959,Мастер-класс для взрослых «Сторителлинг в театре и в жизни»,https://lektorij-vdnh.timepad.ru/event/1457959/,2020-10-18T17:00:00+0300,2020,10,6,14,autumn,1,0,Хобби и творчество,Новосибирск,3026,0,78740,289,41,139,139
1457984,Творческий вечер Ольги Лукашовой и её друзей.,https://kultura-36.timepad.ru/event/1457984/,2020-10-18T10:00:00+0300,2020,10,6,7,autumn,1,0,Концерты,Другие,0,1,6620,590,24,477,370
1458135,Вебинар. �Выращиваем пряные травы и клубнику в мобильных ситифермах Greenbar!�,https://sityfarm.timepad.ru/event/1458135/,2020-10-17T13:00:00+0300,2020,10,5,10,autumn,1,0,ИТ и интернет,Санкт-Петербург,4347,0,104260,111,10,44,52
1458137,Лекция КАК НАУЧИТЬСЯ ЖИТЬ И РАБОТАТЬ С КОЛЛАБОРАТИВНЫМИ РОБОТАМИ,https://pastandnowru.timepad.ru/event/1458137/,2020-10-17T10:00:00+0300,2020,10,5,7,autumn,1,0,ИТ и интернет,Другие,2755,0,58420,219,11,77,65
1458138,Лекция МИР ГЛАЗАМИ РОБОТА,https://rggu-saturdays.timepad.ru/event/1458138/,2020-10-17T12:00:00+0300,2020,10,5,9,autumn,1,0,ИТ и интернет,Другие,1972,0,56090,353,26,147,98
1458139,"Лекция ""Реформы Петра I: за и против""",https://rggu-saturdays.timepad.ru/event/1458139/,2020-10-17T12:00:00+0300,2020,10,5,9,autumn,1,0,Искусство и культура,Москва,3098,0,261350,549,26,287,341
1458141,Лекция РУССКИЙ ЯЗЫК В ОБЩЕНИИ ПОКОЛЕНИЙ,https://rggu-saturdays.timepad.ru/event/1458141/,2020-10-17T14:00:00+0300,2020,10,5,11,autumn,1,0,Психология и самопознание,Москва,0,1,4280,352,28,261,184
1458161,Конференция посвященная А.С. Суворову,https://retro-event.timepad.ru/event/1458161/,2020-10-17T11:00:00+0300,2020,10,5,8,autumn,1,0,Искусство и культура,Екатеринбург,844,0,56230,220,23,103,92
1458187,Онлайн-тренинг «Product Owner: Управление продуктом в Agile»,https://sysanschool.timepad.ru/event/1458187/,2020-12-12T10:00:00+0300,2020,12,5,7,winter,1,0,ИТ и интернет,Казань,3224,0,253270,559,8,223,201
1458254,50 — КВАРТИРА СО СТРАННОЙ РЕПУТАЦИЕЙ,https://bulgakovmuseum.timepad.ru/event/1458254/,2020-10-17T19:00:00+0300,2020,10,5,16,autumn,1,0,Искусство и культура,Новосибирск,0,1,8310,237,33,175,90
1458270,"18.10. 60 СЕКУНД DELIVERY. Онлайн-игра  для тех, кто остался дома.",https://izhevsk-event.timepad.ru/event/1458270/,2020-10-18T17:00:00+0300,2020,10,6,14,autumn,1,0,Интеллектуальные игры,Москва,3769,0,14630,51,31,23,28
1458422,HR-СТАЖИРОВКИ В АГЕНТСТВАХ,https://urgeu-events-org.timepad.ru/event/1458422/,2020-10-19T10:23:00+0300,2020,10,0,7,autumn,0,0,Бизнес,Санкт-Петербург,0,1,50050,847,14,596,521
1458495,Распродажа курса МАМА-ПАПА-СУПЕРГЕРОИ 2.0,https://zdorov-malysh.timepad.ru/event/1458495/,2020-10-18T00:00:00+0300,2020,10,5,21,autumn,1,0,Красота и здоровье,Новосибирск,812,0,17310,363,22,157,173
1458541,"Научное онлайн-шоу ""Нобелевская премия""",https://smartufa.timepad.ru/event/1458541/,2020-10-18T18:00:00+0300,2020,10,6,15,autumn,1,0,Наука,Новосибирск,0,1,4780,313,20,214,127
1458551,Цифровая Дигория Дискуссионный клуб с генеральным директором ВЦИОМ Валерием Фёдоровым,https://forum-digoriya.timepad.ru/event/1458551/,2020-10-19T12:00:00+0300,2020,10,0,9,autumn,0,0,Другие события,Омск,0,1,5960,284,14,177,129
1458598,Белая башня. Обзорная экскурсия,https://tower1929.timepad.ru/event/1458598/,2020-10-18T19:00:00+0300,2020,10,6,16,autumn,1,0,Экскурсии и путешествия,Другие,0,1,2950,286,6,181,163
1458703,Прямой эфир «Проблема перинатальной утраты и младенческой смертности в современном обществе»,https://blagotvoritelnyy-fo-e1.timepad.ru/event/1458703/,2020-10-19T13:00:00+0300,2020,10,0,10,autumn,0,0,Гражданские проекты,Омск,1403,0,57040,284,24,112,118
1458887,Бычок - символ наступающего 2021 года,https://bf-golfstrim.timepad.ru/event/1458887/,2020-10-19T12:00:00+0300,2020,10,0,9,autumn,0,0,Хобби и творчество,Другие,2685,0,68750,241,3,70,79
1459149,"ОНЛАЙН мастер-класс ""Цветной коллаж""",https://svr.timepad.ru/event/1459149/,2020-10-05T11:00:00+0300,2020,10,0,8,autumn,0,0,ИТ и интернет,Омск,0,1,5340,225,12,138,68
1459409,Арт-Свидание,https://canvas-acrylic.timepad.ru/event/1459409/,2020-10-20T18:00:00+0300,2020,10,1,15,autumn,0,0,Вечеринки,Екатеринбург,0,1,2910,295,35,203,207
1459410,Арт-Свидание,https://canvas-acrylic.timepad.ru/event/1459410/,2020-10-21T18:00:00+0300,2020,10,2,15,autumn,0,0,Вечеринки,Новосибирск,1256,0,47650,174,22,69,55
1459411,Арт-Свидание,https://canvas-acrylic.timepad.ru/event/1459411/,2020-10-22T18:00:00+0300,2020,10,3,15,autumn,0,0,Вечеринки,Москва,2491,0,49160,151,22,65,33
1459412,Арт-Свидание,https://canvas-acrylic.timepad.ru/event/1459412/,2020-10-23T18:00:00+0300,2020,10,4,15,autumn,0,0,Вечеринки,Москва,0,1,7080,328,15,229,217
1459683,"Назад в детство вместе с Наринэ Абгарян и ее ""Манюней""",https://mktravelclub.timepad.ru/event/1459683/,2021-04-18T16:00:00+0300,2021,4,6,13,spring,1,0,Экскурсии и путешествия,Екатеринбург,2619,0,127100,415,2,166,135
1459719,"""Секреты костюмерной студии""",https://kulture-centr-mitino.timepad.ru/event/1459719/,2020-10-18T10:23:00+0300,2020,10,6,7,autumn,1,0,Другие события,Другие,0,1,4470,182,22,122,115
1460003,"Клуб знакомств ""Рандеву"" в Москве",https://klub-znakomstv-randevu.timepad.ru/event/1460003/,2020-10-27T18:00:00+0300,2020,10,1,15,autumn,0,0,Вечеринки,Другие,0,1,4970,201,23,128,103
1460004,"Клуб знакомств ""Рандеву"" в Москве",https://klub-znakomstv-randevu.timepad.ru/event/1460004/,2020-10-25T18:00:00+0300,2020,10,6,15,autumn,1,0,Вечеринки,Москва,0,1,5340,111,26,84,72
1460092,Всё о партнёрском маркетинге для распродажи 11.11 на AliExpress,https://aliexpressrussia.timepad.ru/event/1460092/,2020-10-26T12:00:00+0300,2020,10,0,9,autumn,0,0,Бизнес,Новосибирск,5221,0,173570,186,14,61,67
1460650,Электронный лайф-концерт Виталия Сумарокова и Владислава Файзулина,https://typography-krd.timepad.ru/event/1460650/,2020-10-25T19:00:00+0300,2020,10,6,16,autumn,1,0,Концерты,Москва,0,1,4110,250,14,208,135
1460930,Запись выступлений спикеров Практикума «Стратегические и командные сессии своими руками»,https://imper.timepad.ru/event/1460930/,2020-10-21T10:00:00+0300,2020,10,2,7,autumn,0,0,Бизнес,Другие,6462,0,602380,655,24,237,262
1461209,"V Международный детский онлайн-кинофестиваль ""Киноша""",https://te-artproductioncenter.timepad.ru/event/1461209/,2020-10-22T22:00:00+0300,2020,10,3,19,autumn,0,0,Искусство и культура,Другие,0,1,13610,109,5,65,28
1461222,концерт лауреатов программы Aksenov Family Foundation Русская музыка 2.0,https://sibur-tickets.timepad.ru/event/1461222/,2020-10-16T19:00:00+0300,2020,10,4,16,autumn,0,0,Концерты,Новосибирск,6419,0,654880,649,26,365,318
1461265,КИНО: Если бы это была любовь. Прогрессивное прикосновение,https://sibur-tickets.timepad.ru/event/1461265/,2020-10-17T20:15:00+0300,2020,10,5,17,autumn,1,0,Кино,Новосибирск,0,1,2910,244,16,161,157
1461618,"Регистрация в club: ""Be happy""",https://club-be-happy.timepad.ru/event/1461618/,2020-10-21T10:17:00+0300,2020,10,2,7,autumn,0,0,Вечеринки,Санкт-Петербург,0,1,8510,394,21,275,256
1461937,"Вебинар: «Что необходимо знать при использовании земельных участков, чтобы не допустить штрафных санкций»",https://ikts-gosinspektsii.timepad.ru/event/1461937/,2020-10-29T15:00:00+0300,2020,10,3,12,autumn,0,0,Бизнес,Казань,0,1,89270,728,41,556,458
1462651,Во все грумерские. 12 серия,https://online-groom.timepad.ru/event/1462651/,2020-10-22T10:13:00+0300,2020,10,3,7,autumn,0,0,Другие события,Другие,0,1,6680,278,15,171,176
1462927,"Прямой эфир ""Как пережить утрату""",https://blagotvoritelnyy-fo-e1.timepad.ru/event/1462927/,2020-10-22T19:00:00+0300,2020,10,3,16,autumn,0,0,Гражданские проекты,Другие,0,1,7870,527,19,334,197
1463029,Приём Остеопракта,https://yogasveta-events.timepad.ru/event/1463029/,2020-10-24T10:53:00+0300,2020,10,5,7,autumn,1,0,Красота и здоровье,Екатеринбург,1221,0,178630,662,18,306,291
1463127,Как собственнику бизнеса передать оперативное управление компанией,https://atmanagement.timepad.ru/event/1463127/,2020-09-22T15:00:00+0300,2020,9,1,12,autumn,0,0,Бизнес,Санкт-Петербург,3995,0,660590,804,1,291,239
1463389,"Прямой эфир ""Почему мы решаем стать родителями?""",https://blagotvoritelnyy-fo-e1.timepad.ru/event/1463389/,2020-10-23T13:00:00+0300,2020,10,4,10,autumn,0,0,Гражданские проекты,Москва,2959,0,125680,195,24,89,82
1464025,Открытая психологическая встреча,https://vasilev-konstantin.timepad.ru/event/1464025/,2020-10-25T16:00:00+0300,2020,10,6,13,autumn,1,0,Другие события,Москва,0,1,8520,96,1,67,72
1464134,"Квест ""Тыквенный бум""",https://berry-town.timepad.ru/event/1464134/,2020-10-24T15:00:00+0300,2020,10,5,12,autumn,1,0,Для детей,Москва,3124,0,73540,245,26,129,107
1464136,Какао с маршмеллоу и страхо-печенье,https://berry-town.timepad.ru/event/1464136/,2020-10-24T16:15:00+0300,2020,10,5,13,autumn,1,0,Для детей,Санкт-Петербург,0,1,8470,289,11,212,176
1464138,С/х профессии для детей 3+,https://berry-town.timepad.ru/event/1464138/,2020-10-24T16:30:00+0300,2020,10,5,13,autumn,1,0,Для детей,Другие,650,0,5690,90,11,35,0
1464139,Бейби-милк с цветными блинчиками,https://berry-town.timepad.ru/event/1464139/,2020-10-24T17:45:00+0300,2020,10,5,14,autumn,1,0,Для детей,Екатеринбург,2874,0,223190,271,18,127,144
1464140,Comedy Buddys #3 Дума,https://comedy-buddys.timepad.ru/event/1464140/,2020-10-25T19:30:00+0300,2020,10,6,16,autumn,1,0,Другие развлечения,Москва,0,1,6900,69,5,48,52
1464147,Комбо-набор (3+),https://berry-town.timepad.ru/event/1464147/,2020-10-24T16:00:00+0300,2020,10,5,13,autumn,1,0,Для детей,Москва,0,1,3950,614,17,464,381
1464160,Декор цветочных горшочков и посадка растений,https://berry-town.timepad.ru/event/1464160/,2020-10-24T16:00:00+0300,2020,10,5,13,autumn,1,0,Для детей,Санкт-Петербург,1094,0,52830,341,7,161,160
1464210,"Квест ""Тыквенный бум""",https://berry-town.timepad.ru/event/1464210/,2020-10-25T11:30:00+0300,2020,10,6,8,autumn,1,0,Для детей,Другие,0,1,4300,167,5,108,75
1464211,"Квест ""Тыквенный бум""",https://berry-town.timepad.ru/event/1464211/,2020-10-25T17:30:00+0300,2020,10,6,14,autumn,1,0,Для детей,Санкт-Петербург,1272,0,52330,281,16,140,97
1464212,С/х профессии для детей 3+,https://berry-town.timepad.ru/event/1464212/,2020-10-25T10:00:00+0300,2020,10,6,7,autumn,1,0,Для детей,Другие,1075,0,69430,301,30,151,128
1464215,Цветные вареники с земляникой,https://berry-town.timepad.ru/event/1464215/,2020-10-25T11:15:00+0300,2020,10,6,8,autumn,1,0,Для детей,Другие,0,1,6110,342,25,246,193
1464217,С/х профессии для детей 3+,https://berry-town.timepad.ru/event/1464217/,2020-10-25T16:00:00+0300,2020,10,6,13,autumn,1,0,Для детей,Москва,0,1,4100,272,13,203,183
1464218,Какао с маршмеллоу и страхо-печенье,https://berry-town.timepad.ru/event/1464218/,2020-10-25T17:30:00+0300,2020,10,6,14,autumn,1,0,Для детей,Новосибирск,0,1,3190,441,16,307,284
1464219,Страхо-монстр-шейк,https://berry-town.timepad.ru/event/1464219/,2020-10-25T18:45:00+0300,2020,10,6,15,autumn,1,0,Для детей,Другие,2835,0,57430,131,13,51,62
1464220,Страхо-коктейль и праздничные капкейки,https://berry-town.timepad.ru/event/1464220/,2020-10-25T12:45:00+0300,2020,10,6,9,autumn,1,0,Для детей,Санкт-Петербург,0,1,6440,244,6,174,126
1464277,Пробное занятие в студии танцев New Energy,https://newenergydancestudio.timepad.ru/event/1464277/,2020-10-25T15:30:00+0300,2020,10,6,12,autumn,1,0,Хобби и творчество,Москва,0,1,6030,754,8,535,403
1464473,4-й Фестиваль народного танца онлайн,https://anno-domini.timepad.ru/event/1464473/,2020-10-25T09:00:00+0300,2020,10,6,6,autumn,1,0,Хобби и творчество,Другие,0,1,4670,233,21,156,88
1465007,"Вебинар ""ПОДДЕРЖКА ИННОВАЦИОННЫХ ПРОЕКТОВ В МУРМАНСКОЙ ОБЛАСТИ""",https://mribi.timepad.ru/event/1465007/,2020-10-30T14:00:00+0300,2020,10,4,11,autumn,0,0,Бизнес,Другие,3114,0,225760,438,11,142,77
1465111,Вебинар «Участие в электронных торгах – просто!»,https://tek-tender.timepad.ru/event/1465111/,2020-10-25T14:00:00+0300,2020,10,6,11,autumn,1,0,Бизнес,Екатеринбург,4299,0,97280,222,17,84,65
1465119,Онлайн-курс «Инкотермс® 2020: условия поставки и таможенная стоимость»,https://shkola-ved.timepad.ru/event/1465119/,2020-12-01T00:00:00+0300,2020,11,0,21,winter,0,0,Другие события,Екатеринбург,3253,0,365070,925,8,337,329
1465156,"Halloween 2020 в ТРЦ ""Галерея"" с 23.10 по 01.11",https://galeriaspb.timepad.ru/event/1465156/,2020-10-23T10:00:00+0300,2020,10,4,7,autumn,0,0,Другие развлечения,Москва,3585,0,153690,330,26,151,116
1465199,Прямой эфир «Проблема перинатальной утраты в современном обществе»,https://blagotvoritelnyy-fo-e1.timepad.ru/event/1465199/,2020-10-26T13:00:00+0300,2020,10,0,10,autumn,0,0,Гражданские проекты,Другие,2505,0,44200,141,24,50,34
1465255,Стендап-вечер в баре TIM FAMILY,https://stostandup.timepad.ru/event/1465255/,2020-10-24T18:00:00+0300,2020,10,5,15,autumn,1,0,Концерты,Казань,6303,0,1182650,919,34,600,466
1465547,"Цикл лекций Константина Куксина. ""Чукотский войны"" 4 лекции. Возраст 8+",https://goldfondkik.timepad.ru/event/1465547/,2020-10-26T10:24:00+0300,2020,10,0,7,autumn,0,0,Наука,Москва,0,1,7810,156,32,117,52
1465707,X Всероссийский Форум по корпоративному управлению и XV Национальная премия «Директор года»,https://independent-directors.timepad.ru/event/1465707/,2020-10-24T10:00:00+0300,2020,10,5,7,autumn,1,0,Бизнес,Другие,0,1,49370,558,9,375,296
1465939,Téléchargez des sonnerie gratuite pour téléphone mobile,https://sonnerieportable.timepad.ru/event/1465939/,2020-10-27T10:21:00+0300,2020,10,1,7,autumn,0,0,ИТ и интернет,Другие,3036,0,429170,569,9,196,148
1466180,Акция 4+1=4,https://skilprofi.timepad.ru/event/1466180/,2020-01-01T00:00:00+0300,2019,12,1,21,winter,0,0,Красота и здоровье,Другие,0,1,3440,861,22,545,377
1467461,"Вебинар: «Захламление территории города Москвы - меры, применяемые к нарушителям»",https://ikts-gosinspektsii.timepad.ru/event/1467461/,2020-11-03T16:00:00+0300,2020,11,1,13,autumn,0,0,Бизнес,Москва,0,1,62830,433,9,309,256
1467622,Регистрация,https://registration-events.timepad.ru/event/1467622/,2020-10-28T12:00:00+0300,2020,10,2,9,autumn,0,0,Искусство и культура,Москва,2825,0,70460,290,20,124,125
1467645,«Welcome-тренинг: как построить бизнес на Wildberries» - вебинар,https://fond-podderzhkikazan.timepad.ru/event/1467645/,2020-11-10T11:00:00+0300,2020,11,1,8,autumn,0,0,Бизнес,Другие,1513,0,65130,126,15,43,70
1467802,Выполнение эхокардиографического исследования от А до Я,https://edumedika.timepad.ru/event/1467802/,2020-10-28T10:13:00+0300,2020,10,2,7,autumn,0,0,Красота и здоровье,Другие,0,1,2510,220,27,140,151
